efemp2b	0.980125239	0.005226869
tmem106ba	0.991387406	0.005238087
usp7	0.978471612	0.005271755
ccdc186	0.992653315	0.005327984
anxa13l	0.992499547	0.00535933
maza	0.992859434	0.005380829
msgn1	0.98310969	0.005435276
bcl7ba	0.992583823	0.005479465
med1	0.989719302	0.005517329
si:dkey-15h8.7	0.992653315	0.005537502
ildr1b	0.992653315	0.005562362
anp32a	0.959331627	0.005599581
CABZ01029366.1	0.992653315	0.005610591
rpl12	0.931635213	0.005676741
mesdc2	0.989719302	0.005695237
eif2b2	0.988635814	0.005711769
ublcp1	0.992653315	0.00581775
mtx2	0.990563262	0.005856933
dtx2	0.990958177	0.005870143
cers2b	0.978787468	0.005892938
clcn4	0.992583823	0.005917313
si:ch211-191d2.2	0.992583823	0.005983603
hexb	0.978471612	0.006011395
si:ch211-273j9.2	0.99253763	0.006022542
MAL (2 of 3)	0.99253763	0.006023836
b3glcta	0.99253763	0.006057307
h3f3b.1	0.967862928	0.006066656
kdsr	0.990563262	0.006134173
leng1	0.991699349	0.006142476
si:ch211-235i11.5	0.991973902	0.006203661
spag9a	0.991973902	0.006215103
pak7	0.991485306	0.006230994
rogdi	0.988124268	0.00626355
tmem206	0.992415122	0.00630066
rftn2	0.987439072	0.006324012
pigc	0.992036253	0.006445201
cox6b1	0.98239648	0.006578527
rab32a	0.990958177	0.006651014
AIMP1 (1 of 2)	0.985168428	0.006657225
eml3	0.990563262	0.006693507
f11r.1	0.979458671	0.006713826
waslb	0.985096921	0.006798766
fbxw5	0.987439072	0.006835161
fhl1a	0.989985839	0.006889884
myl10	0.953129834	0.006919533
dgcr2	0.980073724	0.006924256
midn	0.969605303	0.007029544
rttn	0.990563262	0.007033825
il20ra	0.990563262	0.007077479
armc10	0.990563262	0.007101289
gramd1a	0.987439072	0.007120078
cpsf1	0.977520788	0.007170296
eomesa	0.989719302	0.007194213
si:dkey-112e7.2	0.979976295	0.00721636
ndufv1	0.974504944	0.007227817
si:zfos-1451h6.1	0.987439072	0.007246042
tdrd3	0.987867517	0.007254589
cbx8b	0.990563262	0.007273417
tnfsf10	0.989719302	0.00729752
cul1b	0.983053245	0.007298845
itpkcb	0.981970673	0.007371743
ubap2a	0.975386374	0.007396601
tpst1	0.983993954	0.007426242
mob2b	0.985168428	0.007444221
rab11ba	0.978400015	0.007445196
hsd17b10	0.983993954	0.007470659
trpm1b	0.988561654	0.007477318
pkd1b	0.989264383	0.00749648
ppp1r13bb	0.98310969	0.00750514
naa35	0.981931853	0.007529577
zcchc10	0.987929464	0.007555712
slc2a10	0.98712039	0.007561225
csde1	0.947197104	0.007565898
lmna	0.982448482	0.0075796
trak1	0.989719302	0.007590641
EXTL1 (2 of 2)	0.989719302	0.007619282
acsl3b	0.978471612	0.007623159
esyt1a	0.989719302	0.00762453
slc29a2	0.987867517	0.00769334
actr3	0.977746152	0.007693516
mbnl2	0.982172111	0.007698251
ube2d1b	0.97869281	0.007805483
si:ch73-380l10.2	0.987439072	0.007876345
si:dkey-54h16.1	0.988561654	0.007915562
blvra	0.989719302	0.007916873
mdh1aa	0.962668383	0.007928509
wu:fi42e03	0.988635814	0.007945004
foxo3a	0.982858675	0.007965366
rsrc1	0.988635814	0.007998637
nr2f2	0.967862928	0.008012262
dnajb6a	0.986068541	0.008104128
hsp90aa1.1	0.954432298	0.008134903
rhbdf1a	0.98712039	0.008135277
ak3	0.966571619	0.008195243
gbp2	0.989008349	0.008196816
myod1	0.975305791	0.008219803
zgc:153116	0.989008349	0.008286047
cstf3	0.967862928	0.00831683
fgd6	0.987757371	0.008354415
si:dkey-269i1.4	0.974504944	0.008397752
TAOK1 (2 of 2)	0.981476932	0.008410743
dlx1a	0.988635814	0.008432706
eif5a2	0.911356319	0.008466167
efr3a	0.987867517	0.008493132
commd9	0.987439072	0.008564012
acot9.1	0.987439072	0.00857949
ch1073-291c23.1	0.98712039	0.008608711
tbc1d24	0.984147409	0.008615634
C5H9orf142	0.988111977	0.008866021
plagx	0.972345215	0.008903259
mn1b	0.987929464	0.008934536
pard3	0.987439072	0.008940434
hhip	0.975139844	0.008963401
DNM2 (2 of 2)	0.987439072	0.008984785
gfm2	0.987439072	0.009018386
mrpl15	0.981873657	0.009048421
serinc2	0.981322253	0.0091765
vars	0.979202346	0.009201825
fgfbp1b	0.986765286	0.009220023
zgc:92066	0.966352965	0.009252476
nfil3	0.981873657	0.009318134
arfip2a	0.985850951	0.00938767
epc1a	0.982953375	0.009396078
si:dkey-92i17.2	0.983628751	0.009410989
nlgn3a	0.987439072	0.009430664
znf1003	0.98712039	0.00952761
chuk	0.974504944	0.009579042
ptpn2b	0.982030507	0.009651621
METTL12	0.98712039	0.009663559
rplp2l	0.880101386	0.009676722
pag1	0.986945723	0.009677646
akap7	0.986945723	0.009693376
C11H12orf10	0.974504944	0.009707393
rpz	0.98712039	0.009708533
acot13	0.98712039	0.009726151
ppap2cb	0.986626258	0.009786356
guk1a	0.981476932	0.009860012
ptdss1a	0.98310969	0.009926787
ndufs4	0.976519612	0.009952442
zgc:86598	0.961005809	0.009997997
cldna	0.984093177	0.010074908
tmem165	0.976117373	0.010143341
pdhb	0.968030718	0.010156666
sp3b	0.97417808	0.010167102
dstyk	0.973226347	0.010247641
dpf2	0.983053245	0.010252147
CCDC71	0.97183485	0.01030675
MPC2 (2 of 2)	0.981149556	0.010317879
PARG	0.978471612	0.010323406
prpsap1	0.977328144	0.010326472
celf5a	0.985890602	0.010340527
zgc:158398	0.981264269	0.010364755
crhbp	0.985804777	0.010426191
mtmr3	0.985609744	0.010433731
ABCC11	0.985534439	0.010441429
crebzf	0.968035788	0.010478929
arhgef7a	0.982448482	0.010507708
ubap2l	0.973226347	0.010510671
hyi	0.983492406	0.01054615
rab5c	0.966720887	0.01054923
capn1b	0.98502172	0.010577972
cd2bp2	0.974504944	0.010616865
hacd2	0.970354982	0.010642268
fam184b	0.985225641	0.01072673
surf4l	0.985168428	0.010771676
smarcc1b	0.980710248	0.010873436
bicd1a	0.98502172	0.010912533
gigyf1	0.967862928	0.010948715
CABZ01089963.1	0.983993954	0.01098828
brf1a	0.983993954	0.010990935
agr1	0.958966757	0.011024067
hmga1a	0.745151763	0.011033474
ei24	0.972739676	0.01104129
serpina10a	0.979976295	0.011082389
spon2a	0.983365603	0.011119289
kntc1	0.9767376	0.01119724
rasa1b	0.983285441	0.011218597
acsl1b	0.943622351	0.011282452
dao.1	0.93510683	0.011308999
pkmyt1	0.98310969	0.011326264
kazna	0.983997045	0.01133747
wee1	0.964892485	0.011374473
msi2b	0.976117373	0.011400405
rpl7	0.810896993	0.011454526
ripply1	0.980073724	0.011471942
namptb	0.979202346	0.011500064
micu2	0.978305284	0.011545795
zgc:92380	0.966616705	0.011573516
fut9b	0.983364439	0.011579085
camsap2a	0.9767376	0.011608206
gnai1	0.971298085	0.011611334
arid3b	0.947878661	0.0116188
snx22	0.983628751	0.011650063
tpi1b	0.94065008	0.011656572
ppapdc3	0.978787468	0.011681218
gadd45gb.1	0.973226347	0.011691559
mibp2	0.91258354	0.011731039
acin1a	0.932162331	0.011807325
mrps35	0.974504944	0.011867175
arnt2	0.964892485	0.011888249
mef2bnb	0.982456829	0.011890923
rbfox2	0.970354982	0.011921139
si:dkey-182i3.10	0.983053245	0.012021054
mtmr14	0.98310969	0.012055249
laptm4a	0.968899555	0.012108798
tamm41	0.981931853	0.012304325
si:ch73-389b16.2	0.982711516	0.01234241
ppcdc	0.982711516	0.012364712
zgc:77158	0.982172111	0.012383344
med13a	0.967595108	0.012491234
wwp1	0.974374664	0.01249623
tp53bp2b	0.981149556	0.01249732
syne2a	0.978787468	0.012503213
eme1	0.97553058	0.01251468
ppp1r13l	0.970354982	0.012528106
uba52	0.832091134	0.012592588
brd7	0.963816432	0.012625311
mut	0.974666178	0.012652227
pnp4a	0.979458671	0.012661506
akt2l	0.979632953	0.012679843
sgms1	0.970582842	0.012719627
eif5a	0.849816204	0.012743479
ptbp1b	0.941804927	0.012754671
gapdhs	0.945090423	0.012809385
ccdc135	0.981322253	0.012834735
mcm3ap	0.970354982	0.012906851
ndufs7	0.965778191	0.012907153
narfl	0.976456556	0.013020414
fbrs	0.969630962	0.013024903
si:ch1073-340i21.2	0.974983779	0.013080532
dclre1b	0.975633393	0.013083796
efnb2b	0.979458671	0.013113042
C15H11orf57	0.979976295	0.013116205
scn4ab	0.981639982	0.013130015
myl13	0.897586028	0.013145225
CABZ01069335.1	0.978471612	0.013155357
foxj3	0.974504944	0.013170741
ddx54	0.973849484	0.013173803
zgc:100832	0.981322253	0.013251565
zgc:100832	0.981322253	0.013251565
C17H14orf159	0.981322253	0.01329882
tor2a	0.980244133	0.013325142
magt1	0.965281759	0.013325153
gapdh	0.882336661	0.013374263
b4galt4	0.981264269	0.013374831
slc25a16	0.975228516	0.013446068
ccdc142	0.981149556	0.013527841
CABZ01021426.1	0.981149556	0.013532717
im:7152756	0.975633393	0.013542242
pold3	0.969376955	0.013542449
bckdhbl	0.948780983	0.013549486
BX571715.1	0.981149556	0.013571427
myd88	0.980125239	0.013653677
slc17a5	0.979458671	0.013681895
ppp6r3	0.946557278	0.013690056
MARVELD3	0.980095667	0.0137082
cacnb4b	0.978787468	0.013716359
si:ch73-236c18.8	0.978471612	0.013723243
cx35.4	0.980073724	0.013738611
rhbg	0.966896131	0.01381623
vkorc1l1	0.974504944	0.013856873
mtpn	0.951155589	0.013868558
snapc5	0.978305284	0.013878733
ggcx	0.960049459	0.013959054
nr1d2b	0.967707458	0.01396272
frmpd1b	0.973819061	0.013994548
map2k1	0.975139844	0.01400514
prep	0.974504944	0.014013066
entpd1	0.96998735	0.014024988
faub	0.976519612	0.01405202
psma6a	0.957364867	0.01414226
si:ch73-109d9.2	0.973014745	0.014223616
ybx1	0.773110117	0.014294589
pdk1	0.979172398	0.014308424
cep78	0.979925462	0.014323913
agpat3	0.96513684	0.014326396
hagh	0.961106684	0.014327365
atp5f1	0.933495658	0.014331319
lsm14aa	0.967862928	0.014332234
nkx2.4b	0.979823449	0.014388308
tspan15	0.974504944	0.014463329
pikfyve	0.973264848	0.014490492
pah	0.972360917	0.014492411
matr3l1.1	0.946529169	0.014517013
matr3l1.1	0.946529169	0.014517013
fmn2b	0.979458671	0.014542415
stau1	0.959445543	0.014551765
neil3	0.975824994	0.014640912
sulf2a	0.966309612	0.014660815
srpx2	0.978471612	0.014691501
psmd4b	0.960049459	0.014807167
eif2b4	0.965661414	0.014861576
gyg1a	0.968965446	0.014874126
kdelr3	0.972908232	0.014912245
tmem59l	0.974504944	0.014936339
C5H11orf54	0.974694743	0.014942907
trip11	0.969376955	0.014997804
prtga	0.978305284	0.01504756
ptx3a	0.977746152	0.015125631
lgr4	0.970354982	0.015143829
gtpbp6	0.978305284	0.015152681
prnprs3	0.971298085	0.015192408
si:dkey-19b23.12	0.970354982	0.015206218
fam129aa	0.976211078	0.015222865
mlxip	0.971129289	0.015276274
ier5l	0.954432298	0.015362536
napepld	0.978305284	0.015384761
COA3 (1 of 2)	0.977746152	0.01539245
cds2	0.966309612	0.015435591
ATP5J (2 of 3)	0.96998735	0.015444546
kalrnb	0.971429238	0.015445525
taf8	0.975824994	0.015460566
stom	0.914646838	0.015470555
osbpl1a	0.978305284	0.015472764
otulinb	0.97681529	0.015486526
si:dkey-7i4.7	0.978305284	0.015494817
tbx15	0.974504944	0.015495001
ralgps2	0.96513684	0.015501924
ssr1	0.938030531	0.015563523
nin	0.970354982	0.015640839
fbxl14b	0.970354982	0.015674117
ank1a	0.973819061	0.015678839
rcan2	0.977368746	0.015692473
atp6v0a1a	0.968440453	0.015741572
rab7	0.957219683	0.015743338
si:ch211-86h15.1	0.974615845	0.015835666
dgkzb	0.977746152	0.015841439
nsun4	0.976519612	0.015910988
znf143b	0.96998735	0.015913047
cops4	0.959331627	0.015925649
fancd2	0.975139844	0.015940275
isl2b	0.976739722	0.01595029
cnpy4	0.970194436	0.015989482
phf20l1	0.966625362	0.015991673
fem1c	0.973075059	0.01599564
slc7a6	0.975139844	0.016062264
las1l	0.963055954	0.016080232
C22H6orf89	0.976816544	0.016095429
scin	0.976117373	0.016102039
capn2l	0.961232589	0.016115941
camlg	0.968285705	0.016121618
fbxo3	0.976117373	0.016121881
drap1	0.939965235	0.016133776
nop56	0.873399322	0.016164175
MAZ (1 of 2)	0.976117373	0.016171412
rhebl1	0.947680328	0.016248722
WDR77	0.96513684	0.016291723
mov10b.1	0.976739722	0.016334537
n4bp1	0.974504944	0.016369276
ZBTB26	0.9767376	0.016386209
poldip2	0.964892485	0.016387436
psmc1b	0.960049459	0.016393096
kifc3	0.973226347	0.016399739
myl6	0.942789276	0.016445409
dpm1	0.971854451	0.016459451
cep170aa	0.96323181	0.01647394
nog2	0.974504944	0.016500345
gucd1	0.97183485	0.016562245
uggt1	0.970354982	0.016571943
ttpal	0.970582842	0.016578575
si:ch211-5k11.2	0.967862928	0.016578816
golga7ba	0.971829015	0.016592705
FRRS1 (2 of 2)	0.976131484	0.01660204
dtd1	0.973974223	0.016649557
mgll	0.953755426	0.016664099
fam45a	0.973932562	0.016670975
stk26	0.968114423	0.016679071
lysmd1	0.973390356	0.016764714
csrp2bp	0.966571619	0.016778236
tmf1	0.968471579	0.01684521
dip2a	0.976117373	0.016874937
FAM195A	0.958151816	0.01690148
mipa	0.972345215	0.016990266
cyp3c1	0.973226347	0.016997999
prrx1b	0.972345215	0.017026983
lig1	0.929861471	0.01705711
fezf1	0.973849484	0.017072457
nup210	0.953440209	0.017080311
mkln1	0.973204302	0.017086992
nfatc2ip	0.970354982	0.017109484
pdcd6ip	0.962786625	0.017121743
znf318	0.954449129	0.017142311
nedd4l	0.967862928	0.017159577
ccnk	0.970618617	0.017186204
chpf2	0.970354982	0.017219915
dap1b	0.972863314	0.017236315
sytl2b	0.974504944	0.017393886
slc16a6b	0.974504944	0.017464134
pigv	0.975139844	0.01749117
tal2	0.975139844	0.017517258
si:dkey-54n8.2	0.971854451	0.017570495
numb	0.974504944	0.017582468
tra2a	0.928992905	0.017601698
zfp64	0.975039555	0.017637765
haus6	0.964892485	0.017819276
pdap1b	0.96513684	0.017820284
atp10a	0.974504944	0.017898759
wasf2	0.949007252	0.017903748
dusp7	0.966449625	0.017913132
krt17	0.853106672	0.017990569
cfap97	0.97183485	0.017990775
zgc:152938	0.974504944	0.01799512
jdp2b	0.974504944	0.018024877
hcfc1a	0.89616563	0.018098563
sept2	0.918057728	0.018153069
eif1ad	0.954836313	0.018163819
n4bp2l2	0.969350883	0.018220306
appl1	0.97417808	0.018234455
rhov	0.971203016	0.018282424
atp5j	0.94391969	0.018334059
CCNDBP1	0.967862928	0.018336976
crip2	0.9417553	0.018415614
ncbp2	0.961005809	0.018444978
yaf2	0.958151816	0.018498567
glud1b	0.931635213	0.018517178
rin3	0.971854451	0.018595305
rltpr	0.973819061	0.018598078
cul5a	0.964030285	0.018650729
yif1a	0.95753856	0.01866639
mitd1	0.973661756	0.018699715
evpla	0.934940336	0.018711181
wwp2	0.953440209	0.018724384
ccdc79	0.967862928	0.018762354
trip4	0.973974223	0.018772353
gsnb	0.933495658	0.018774912
nck1b	0.954565822	0.018777193
arhgap33	0.960956891	0.018918735
suclg2	0.939599222	0.018927935
cyp2aa2	0.973819061	0.018928494
cyp26c1	0.964892485	0.018947845
fam122b	0.973565402	0.018991138
gfpt2	0.973565402	0.018992513
cyb5r4	0.973661756	0.019084939
immp2l	0.973565402	0.01913862
atl2	0.965281759	0.019163099
sort1a	0.956372003	0.019168833
ctdspl3	0.968285705	0.019183221
sirt2	0.959445543	0.019195833
tmem39a	0.96090369	0.019211363
med21	0.966571619	0.01923636
cmtm3	0.971429238	0.019261349
otpb	0.967862928	0.019299371
lnpa	0.959445543	0.019301996
tpm3	0.832242656	0.019352401
zgc:77415	0.972345215	0.019390981
naca	0.743243597	0.019394561
tnfrsf1a	0.970354982	0.019427939
sf3b1	0.896032606	0.019431954
med28	0.963404898	0.019489988
proser1	0.950991191	0.019545497
CABZ01113771.1	0.971321929	0.019586688
trim8a	0.970354982	0.019607085
atl3	0.960177604	0.019617683
hmx4	0.970354982	0.019644205
atad1b	0.972739676	0.019652616
ISCU (2 of 2)	0.955667858	0.019653053
tmem251	0.966309612	0.019825372
pcnx	0.964892485	0.019834751
gorasp1a	0.9525507	0.019848883
snx9a	0.972345215	0.019876068
ppp2r4	0.966309612	0.019932743
rcan3	0.966896131	0.019945752
cox8a	0.931149274	0.019995933
hip1	0.954449129	0.020077803
zbtb48	0.97183485	0.020101848
tfec	0.969376955	0.020131978
elmo1	0.946805361	0.020136264
klc4	0.970354982	0.020274981
slc25a17	0.964892485	0.020290738
npas3b	0.968965446	0.02030903
si:ch211-246m6.5	0.968899555	0.020323317
rmi1	0.970354982	0.020327371
nubpl	0.97183485	0.020372753
si:ch1073-55a19.2	0.952930797	0.020397668
psph	0.953085948	0.020413189
emc6	0.951113136	0.020414992
map4k3b	0.97183485	0.020417263
b3gnt5a	0.967390617	0.020431509
gpd1b	0.949128576	0.020446925
vwa8	0.971677721	0.020476885
epn1	0.954545202	0.02052266
slc29a3	0.96998735	0.020588097
ift80	0.966616705	0.020590827
tm9sf3	0.942125488	0.020660258
sri	0.934260396	0.020662855
lpcat2	0.967862928	0.020765703
si:dkey-81p22.14	0.970354982	0.020786385
wwc3	0.969347807	0.020791486
si:ch211-117m20.5	0.966309612	0.020819487
tuba8l2	0.913772426	0.020883221
tmem115	0.956870315	0.020901481
ubl7a	0.971203016	0.02090788
rpl36a	0.702586789	0.020914885
nol9	0.949007252	0.020928471
ppp1r14c	0.943622351	0.020945707
dnajc17	0.969347807	0.020964319
tuba2	0.963055954	0.02098897
sept7b	0.937368751	0.021024507
prc1b	0.955434041	0.021120852
tert	0.964935032	0.021147136
c5	0.942434335	0.021150062
pgm3	0.965371068	0.021178664
si:ch211-199g17.2	0.967862928	0.021277523
rbmx	0.918826929	0.021299506
rpf2	0.944320172	0.021313435
lye	0.886643613	0.021353416
zbtb10	0.966857708	0.021354501
crygn2	0.964892485	0.021356939
cep72	0.96998735	0.021437148
sord	0.942611913	0.021444941
luc7l	0.931948029	0.021464558
dfna5b	0.970354982	0.021474829
usp40	0.968114423	0.021494447
bri3	0.931635213	0.021498157
zhx2	0.954836313	0.021563798
GPATCH2	0.946532303	0.021565552
rab34b	0.970354982	0.021574714
exoc3l2b	0.97022231	0.02159337
PRR5L	0.96998735	0.021698474
snap91	0.968899555	0.021705149
hs2st1a	0.950536017	0.021748804
dedd1	0.96998735	0.021777128
cpn1	0.970194436	0.021780952
pcdh1a	0.969376955	0.021899656
btbd10a	0.947937161	0.021916917
tsc22d1	0.949608835	0.021936247
cep135	0.967862928	0.022035062
mtdhb	0.968114423	0.022081978
si:ch211-193k8.5	0.958834231	0.022115544
gcnt4a	0.964892485	0.02214491
lmbrd2b	0.966309612	0.022172131
etfb	0.917193728	0.022230823
mipep	0.968533723	0.022237307
dlst	0.920851651	0.022290249
pex5	0.967862928	0.022320458
gpatch1	0.954441962	0.022326679
prmt9	0.968285705	0.022336251
parvb	0.954836313	0.022358642
si:ch211-226m16.2	0.942254046	0.022364926
mrpl45	0.954836313	0.022365018
zc3h18	0.948780983	0.022368661
mcamb	0.952025812	0.022372239
lmod1a	0.966475842	0.022418044
golga7	0.926485994	0.022573518
PIK3C2G	0.969225163	0.022575621
ccnb1	0.89999039	0.022592521
adsl	0.926930695	0.022604278
taf1	0.953440209	0.022628912
gas2l1	0.950683305	0.022637213
ALX3	0.967862928	0.022707091
MAP7 (2 of 2)	0.968965446	0.022714119
scaf4a	0.931635213	0.022758446
prmt5	0.931635213	0.022758589
pfas	0.934940336	0.022922387
acd	0.968487286	0.023033243
elk3	0.965114758	0.023049002
arl6ip4	0.957143451	0.023068005
galt	0.968285705	0.023101834
maea	0.937540816	0.023106071
trim63b	0.959610874	0.023162214
skp2	0.944320172	0.023194343
pcdh1b	0.957474215	0.023200889
rela	0.968285705	0.023225391
si:dkey-181i3.8	0.964712458	0.023245537
tm9sf4	0.948780983	0.023248363
si:dkey-33i11.4	0.957329588	0.023254694
zgc:91909	0.953085948	0.023262369
OTOP1	0.954449129	0.023318198
usp1	0.930941633	0.023329877
tyw5	0.966616705	0.023332776
tspearb	0.968114423	0.023341036
mybpc3	0.953085948	0.023347171
lrrc17	0.952651317	0.023349093
dctn3	0.940006609	0.023349228
aftpha	0.965661414	0.02335309
noc2l	0.931127008	0.023365426
COX7A2 (2 of 2)	0.931635213	0.023367163
cyb561a3a	0.968114423	0.023375628
serbp1a	0.544048555	0.023427089
cdk11b	0.952025812	0.02345488
mapk8ip3	0.964739651	0.023537833
INCENP	0.931127008	0.023540019
zcchc2	0.965281759	0.023637637
garem	0.958265557	0.023653557
EMILIN3 (1 of 2)	0.958264064	0.023720042
PITPNC1 (1 of 2)	0.961005809	0.02372999
parp16	0.954836313	0.023755907
cux1b	0.957855837	0.023795022
dap	0.904249526	0.023819785
kdm5bb	0.927255773	0.023885842
rab22a	0.94997578	0.023911471
eif6	0.942434335	0.023929953
lfng	0.873399322	0.024012639
copb1	0.908025923	0.024034952
napaa	0.959445543	0.024042426
si:ch211-197h24.9	0.955667311	0.024052006
sccpdhb	0.964212665	0.02415183
pcm1	0.938199184	0.024294973
itgav	0.951209287	0.024332554
ptpdc1a	0.966616705	0.024360349
rb1	0.951082197	0.024362515
ctbp2a	0.928258075	0.024383135
sntb2	0.932804583	0.02440831
pdxka	0.954836313	0.024438325
pld1a	0.959445543	0.02446206
C11H19orf25	0.957647933	0.024466365
vps33a	0.957456334	0.024469385
aldh9a1a.1	0.893978003	0.024491564
rps9	0.593324496	0.024510412
fam91a1	0.956372003	0.024553614
bmp3	0.966616705	0.024565144
kcnk5b	0.963290703	0.024570766
ppp1r7	0.952611107	0.02457753
PPP2R5C (2 of 2)	0.966309612	0.024606151
gnb2	0.953085948	0.024667128
C19H6orf136	0.965239526	0.024682922
fam177a1	0.953085948	0.024691485
