ptp4a1	3.09e-15	0.743558328
acta1a	3.2e-15	0.442380654
hspd1	4.35e-15	0.633952676
rpl3	4.6e-15	0.156280635
apoa4b.1	6.93e-15	0.441492151
pdap1a	8.15e-15	0.720389245
fbxl5	8.33e-15	0.942547478
rimkla	1.01e-14	0.601709539
angptl4	1.07e-14	1.06196667
tmsb4x	1.41e-14	0.189978455
pax6b	1.66e-14	0.899755107
ctgfa	1.83e-14	0.942981089
sox2	1.87e-14	0.769039764
rpl39	2.78e-14	0.210424956
cbfa2t2	3.31e-14	1.811423264
ctnnb1	6.72e-14	0.393276175
kdm4b	6.84e-14	0.669412653
arrdc2	7.68e-14	1.100245053
h2afvb	1.11e-13	0.342948565
p4ha2	1.11e-13	0.84173524
pfkfb3	1.15e-13	1.532876257
ilf3b	1.17e-13	0.563705734
stk35	1.8e-13	1.595027405
eef2k	1.92e-13	0.765250866
irs2a	2.22e-13	1.609616642
pvalb9	2.22e-13	0.423974233
pvalb9	2.22e-13	0.423974233
rgl1	2.23e-13	0.916078936
pck1	2.4e-13	1.26886003
sfpq	2.42e-13	0.539734274
srsf3b	2.77e-13	0.624299152
hnrnpa0l	4.26e-13	0.26899678
taf15	5.44e-13	0.625639519
opn1lw2	5.53e-13	1.7736455
rpl38	5.53e-13	0.262754953
opn1mw1	7.84e-13	1.767558803
zgc:112160	9.81e-13	1.880959625
eif4g2a	1.31e-12	0.642315819
rbm5	1.32e-12	0.966256745
znf703	1.53e-12	0.872007719
srl	1.69e-12	0.656645469
adssl	2.34e-12	0.844368934
col1a1a	2.41e-12	0.358011089
fbxo34	2.54e-12	0.764572053
tcf7l1a	2.86e-12	0.844150764
ddx3b	2.91e-12	0.818713202
hsp70.2	3e-12	1.906463813
fgfr4	3.08e-12	0.650136887
notch1a	3.16e-12	0.642235061
gnb2l1	3.67e-12	0.160917257
eef2b	4.16e-12	0.121949093
top1l	4.35e-12	0.73357929
rho	6.61e-12	1.812122006
cdon	6.63e-12	0.684372558
fbl	6.85e-12	0.494196556
amd1	7.32e-12	0.783484361
dusp4	9.53e-12	1.625721093
akap12b	9.97e-12	0.32572728
ptmaa	1.21e-11	0.489164646
baz2ba	1.36e-11	0.74532508
mcm5	1.5e-11	0.569547852
cox7c	1.63e-11	0.737093955
dync1li2	1.69e-11	1.178743789
hspa4a	1.82e-11	1.308512922
myl1	2.01e-11	0.314208217
znf503	2.21e-11	0.7438426
snrpg	2.38e-11	0.696363818
tsc22d2	2.41e-11	1.078638952
igfbp1a	3.49e-11	1.254515597
acta1b	3.69e-11	0.371654657
plecb	3.69e-11	0.722331059
hsp90aa1.2	3.82e-11	0.959564047
fetub	5.43e-11	0.211505045
dkc1	5.83e-11	0.428345828
ndrg1a	6.9e-11	0.551020967
cycsb	7.68e-11	0.579709503
mex3b	7.68e-11	0.497458247
znf414	8.75e-11	1.032737014
homeza	1.12e-10	0.832672871
hmgb2a	1.19e-10	0.209401872
amotl2a	1.22e-10	0.7244172
col2a1a	1.22e-10	0.308826882
snai2	1.25e-10	0.890230126
cdk8	1.26e-10	1.030914302
sox3	1.31e-10	0.462441879
ncoa3	1.44e-10	0.899669928
col1a2	2.1e-10	0.401667329
krt18	2.4e-10	0.184114526
cyp26a1	2.46e-10	0.987618879
hmgn2	2.82e-10	0.171290264
col1a1b	3.04e-10	0.445441425
tcf12	3.6e-10	0.673548278
arrdc3a	3.63e-10	0.947015303
CELA1 (1 of 7)	3.63e-10	1.660840485
exosc6	4.33e-10	1.539948463
pik3ip1	4.47e-10	1.168781524
ypel3	5.06e-10	0.859292738
arf6b	5.72e-10	0.744951378
actn3a	5.75e-10	0.522786614
cs	6.87e-10	0.765373334
bzw1a	9.14e-10	0.457243281
gli2a	9.14e-10	0.6671253
txnrd1	9.96e-10	0.804860215
srsf5a	1.01e-09	0.388868647
rreb1b	1.06e-09	0.915616958
actn3b	1.08e-09	0.607938716
apoc1l	1.09e-09	0.175319956
g2e3	1.09e-09	0.701056261
rps29	1.14e-09	0.201121624
foxp4	1.2e-09	0.486275314
her9	1.2e-09	0.682838554
foxp1a	1.21e-09	0.812670695
phc2a	1.22e-09	0.809529203
rfx2	1.22e-09	0.935066902
slc38a5b	1.38e-09	0.385339892
mapre1b	1.43e-09	0.591155975
ptpn22	1.46e-09	0.85280337
ucp2	1.55e-09	0.800883233
icn	1.61e-09	0.461834162
ptmab	1.71e-09	0.214178428
chia.2	1.84e-09	1.62977777
elavl1	2.14e-09	0.459736705
hspb1	2.21e-09	0.405711732
fndc3ba	2.22e-09	1.069940064
nfe2l3	2.28e-09	1.003701354
dad1	2.39e-09	0.542200375
ddx3a	2.5e-09	0.833448946
mid1ip1a	2.6e-09	0.752550746
txnipb	2.85e-09	1.238718344
myhz1.3	3.05e-09	0.48432821
rnf24	3.12e-09	1.093546869
txlnba	3.53e-09	0.588387048
nop58	3.7e-09	0.36745642
rps7	3.86e-09	0.16807494
zic1	3.97e-09	0.803982549
tfa	4.42e-09	0.169147829
nrp2b	4.76e-09	0.893679139
ppp1r10	4.95e-09	0.984488897
mief2	5.28e-09	1.009869711
ubc	5.28e-09	0.228314878
egln2	5.57e-09	1.258376718
srsf1a	5.57e-09	0.422246655
snrpd2	5.67e-09	0.584996938
he1b	5.92e-09	0.412253561
KDM6B	6.71e-09	0.54681106
rpl30	7.24e-09	0.185948862
SALL2 (2 of 2)	7.38e-09	0.394036237
hif1an	9.41e-09	0.818172459
kbtbd8	1.09e-08	1.179268003
si:ch211-195b15.8	1.09e-08	1.40680721
diabloa	1.17e-08	1.007523015
mt-nd4l	1.23e-08	0.568965709
fn1a	1.31e-08	0.662623583
gbp	1.38e-08	0.863589228
usp28	1.39e-08	1.029353014
mtfr1l	1.4e-08	0.973763156
eno1a	1.44e-08	0.40182148
marcksb	1.7e-08	0.263409885
lama5	1.81e-08	0.700077747
ostc	1.84e-08	0.716691203
fxr2	1.88e-08	0.445756691
tnnc2	2.32e-08	0.253499462
sall4	2.38e-08	0.785378595
jmjd6	2.51e-08	1.13942581
si:ch211-51e12.7	2.57e-08	0.462979556
mt-atp8	2.68e-08	0.533269977
nufip2	2.76e-08	0.842079857
RPL29	2.76e-08	0.208630512
plod1a	2.93e-08	0.49698275
zc3h4	3.17e-08	0.887442562
mrpl12	3.18e-08	0.926678164
pabpc4	3.28e-08	0.486015714
zgc:174855	3.31e-08	0.431040769
suz12a	3.43e-08	0.876036755
cpb1	3.5e-08	1.531243322
kpna1	3.65e-08	1.071235559
srm	3.65e-08	0.902345877
tubb5	3.65e-08	0.521156615
AC024175.9	3.72e-08	0.610672233
mef2d	3.76e-08	0.513602747
mllt10	3.98e-08	0.549404697
grpel1	4.37e-08	0.825006635
eif4e1c	4.43e-08	0.729196353
cars2	4.57e-08	1.100476656
ifrd1	4.63e-08	1.17098186
snrpe	4.92e-08	0.583472558
rbm4.3	5.07e-08	0.326999051
epha7	5.26e-08	0.937932926
eya1	5.39e-08	0.62165463
jmjd1cb	5.73e-08	0.77133131
si:dkeyp-69b9.3	5.9e-08	1.148382891
pfn2	5.99e-08	0.315279462
hnrnpa1b	6.12e-08	0.381009505
ptprfb	7.02e-08	0.553088577
mych	7.59e-08	0.638275137
robo3	7.6e-08	0.659122009
rangap1b	8.14e-08	0.889328133
ctrl	8.4e-08	1.510060137
xbp1	8.46e-08	0.412687062
sdc4	9.61e-08	0.327551656
mcm3	9.62e-08	0.405174393
znf207b	9.62e-08	0.605523047
msh6	9.72e-08	0.672978631
slc25a5	1.02e-07	0.12026498
si:ch73-367p23.2	1.06e-07	0.513801901
nexn	1.08e-07	0.77748588
srsf4	1.08e-07	0.564761263
aldocb	1.1e-07	0.613427882
abce1	1.19e-07	0.379517038
ela3l	1.23e-07	1.481977734
sesn3	1.23e-07	0.348159257
cry2	1.24e-07	1.005367932
smyd1b	1.27e-07	0.492474745
kdm4ab	1.29e-07	1.19080726
brd4	1.35e-07	0.486338761
rasgef1ba	1.39e-07	0.660102822
nop2	1.56e-07	0.613586278
DDX17	1.67e-07	0.394232027
neo1a	1.7e-07	0.64564247
plekhg4	1.72e-07	0.563912285
plekhg4	1.72e-07	0.563912285
tpma	1.76e-07	0.198178716
rpsa	1.81e-07	0.117238042
serp1	1.81e-07	0.550742211
nrbp2a	1.83e-07	0.83983497
mybphb	1.88e-07	0.425059641
kdelr2a	1.9e-07	0.45515491
sumo3a	1.9e-07	0.354932773
rps5	2.01e-07	0.149270563
klf11a	2.17e-07	1.19342081
cfl1l	2.19e-07	0.331485053
rpl35a	2.72e-07	0.184797906
hnrnph1l	2.86e-07	0.560036824
meis3	2.87e-07	0.590606116
rbp4	2.9e-07	0.331903478
ran	2.92e-07	0.211896435
cdkn1d	3.09e-07	1.227435267
atf7ip	3.16e-07	0.465558701
zc3h15	3.16e-07	0.700873968
pa2g4b	3.26e-07	0.433444625
eif4a2	3.33e-07	0.677702356
snx12	3.65e-07	0.546516284
mcm2	3.84e-07	0.399330452
xirp2a	3.94e-07	0.984854998
prmt6	3.96e-07	1.365025787
higd1a	4.22e-07	1.210299868
rps28	4.29e-07	0.167617125
ncl	4.43e-07	0.259010723
rtca	4.57e-07	0.592406652
kars	4.63e-07	0.412728879
rac1a	4.63e-07	0.401406807
aldoab	4.85e-07	0.293797337
zgc:92242	4.89e-07	0.844059106
si:dkey-269i1.4	5.01e-07	0.511594605
eif4ebp3l	5.6e-07	0.445523544
ezh2	5.63e-07	0.796185293
tmem38a	6.36e-07	0.436018584
tia1	6.37e-07	0.777257481
sgk1	6.48e-07	0.769125387
alcamb	6.52e-07	0.30828446
lamb1a	6.52e-07	0.37562026
nabp1a	6.69e-07	1.045614728
atxn2l	7.26e-07	0.752375286
slc25a33	7.26e-07	1.032819944
rwdd1	7.3e-07	0.78557146
nipbla	7.67e-07	0.792705303
epha2a	7.89e-07	0.694120216
tiparp	8.15e-07	0.835939588
zc3h11a	8.27e-07	0.655888483
rpa3	8.93e-07	0.811642363
uqcrh	9.04e-07	0.461573463
shroom4	9.09e-07	0.637828074
cachd1	9.27e-07	0.711450073
cdh2	9.63e-07	0.389406793
hsp90ab1	9.63e-07	0.099782392
rps21	9.72e-07	0.20666874
banf1	1.02e-06	0.345515642
ptrh2	1.03e-06	1.258017234
nav3	1.04e-06	1.063328776
crebbpb	1.24e-06	0.544107117
spna2	1.24e-06	0.380265313
u2af1	1.31e-06	0.598309146
u2af1	1.31e-06	0.598309146
fgfr3	1.33e-06	0.659389039
dnajb11	1.34e-06	1.034670107
srsf2a	1.48e-06	0.341526514
ube2na	1.49e-06	0.582227777
gli3	1.51e-06	0.866310037
zgc:174153	1.52e-06	0.334624902
si:ch211-152c2.3	1.54e-06	0.61874688
asns	1.56e-06	0.866845289
dennd4c	1.58e-06	0.934449182
cpa5	1.65e-06	1.33659401
tbl1xr1a	1.65e-06	0.648765941
USMG5	1.72e-06	0.636129387
si:dkey-211m23.2	1.78e-06	0.43196436
snai1a	1.81e-06	0.601745775
zgc:193541	1.86e-06	0.481954047
auts2b	1.88e-06	0.888686901
rpl27	1.88e-06	0.152508078
filip1a	1.97e-06	1.163307289
gatsl2	2.04e-06	0.507589947
kpna3	2.19e-06	0.657829461
apoa2	2.2e-06	0.149164202
SIPA1L2	2.2e-06	0.586363152
prss59.1	2.33e-06	1.314222769
RC3H1 (2 of 2)	2.35e-06	0.717981773
arpc5a	2.36e-06	0.511436247
cbx5	2.36e-06	0.32048049
sec11a	2.5e-06	0.734030371
cdv3	2.72e-06	0.554576749
nasp	2.74e-06	0.479609004
arf2	2.75e-06	0.367147523
rlf	2.75e-06	0.81414676
ela2	2.76e-06	1.343810533
sox6	2.77e-06	0.749284906
il17rd	3.01e-06	0.857106163
gli2b	3.03e-06	0.71264585
gatm	3.12e-06	0.199555228
nrp1a	3.18e-06	0.629863769
U11	3.28e-06	0.992525925
U11	3.28e-06	0.992525925
ptp4a2a	3.29e-06	0.825438529
flnca	3.35e-06	0.973526226
col11a1a	3.4e-06	0.299762298
ctnna1	3.4e-06	0.490268597
tmed9	3.4e-06	0.560730161
rwdd	3.49e-06	0.825142393
gnl3	3.51e-06	0.591383241
dicer1	3.52e-06	0.67324948
zeb1b	3.52e-06	0.737481638
esrp1	3.6e-06	0.739354601
SPEG (1 of 2)	3.7e-06	0.946334818
flncb	4.12e-06	0.508628063
pa2g4a	4.43e-06	0.350460959
dnajc21	4.62e-06	1.206676328
clk2a	4.82e-06	0.80156645
apoda.2	4.85e-06	1.31663099
net1	5e-06	0.373238624
fras1	5.4e-06	0.639955695
ncoa4	5.45e-06	0.52062983
zgc:92107	5.46e-06	0.491601838
rfx4	5.5e-06	0.888904504
casq2	5.51e-06	0.474592144
rrm1	5.51e-06	0.345881264
sec13	5.53e-06	0.656784183
adgrl2a	5.63e-06	0.580674901
heatr1	5.63e-06	0.659212337
zic5	5.63e-06	0.875259199
ela2l	6.12e-06	1.304652729
axin2	6.14e-06	0.610156894
col18a1	6.14e-06	0.341756815
ror1	6.18e-06	1.140848382
rerea	6.38e-06	0.739179864
aldoaa	6.41e-06	0.153761326
insig1	6.67e-06	0.955657243
fam13a	6.95e-06	0.814776427
arid1aa	7.01e-06	0.498778201
FOXK2 (1 of 2)	7.32e-06	0.528777988
ube2g1a	7.59e-06	0.880375822
foxb1a	7.69e-06	0.851732319
prdm1a	7.69e-06	0.723194052
si:ch211-209l18.4	7.69e-06	1.273029512
slmo2	8.09e-06	0.77077346
atp5e	8.2e-06	0.482135679
aldob	8.23e-06	0.135947364
srgap2	8.4e-06	0.618441313
rplp0	8.67e-06	0.084915132
im:7150988	8.74e-06	0.601094854
RPS17	8.9e-06	0.192362583
cebpb	8.96e-06	0.748212614
mdm2	9.14e-06	0.589524656
kansl2	9.28e-06	0.572123884
ssrp1a	9.32e-06	0.488913553
ppp4ca	9.74e-06	0.827836529
ssr2	9.94e-06	0.332167426
ncoa2	1.1e-05	0.642333753
ntn1a	1.13e-05	0.559879911
pde6h	1.13e-05	1.265868203
hnrpdl	1.2e-05	0.519872603
celsr1b	1.21e-05	1.058105525
si:dkey-79d12.5	1.3e-05	1.018300941
gspt1l	1.31e-05	0.291702344
si:ch73-1a9.3	1.31e-05	0.172330353
agap1	1.35e-05	0.842812787
mat2ab	1.35e-05	1.127028805
tomm34	1.35e-05	1.047289134
pax2a	1.38e-05	0.699026232
sumo3b	1.43e-05	0.468046831
pleca	1.5e-05	0.415252614
ccng1	1.54e-05	0.218990348
cyp24a1	1.54e-05	0.954687454
usp36	1.57e-05	0.445619805
mef2ca	1.63e-05	0.461844055
PROB1 (2 of 2)	1.66e-05	0.945082955
strn3	1.66e-05	0.461851466
ssbp4	1.71e-05	0.38684244
gas1b	1.79e-05	0.581839921
syne2b	1.79e-05	0.553726689
banp	1.8e-05	0.989935884
hmgb1a	1.8e-05	0.393421087
crabp2a	1.85e-05	0.542431205
sh3bgrl	1.88e-05	0.47016452
zgc:136461	1.88e-05	1.236954619
arf4a	1.89e-05	0.76740955
axin1	1.89e-05	0.556765821
cep131	1.97e-05	0.61828828
mplkip	2.03e-05	0.920460596
aph1b	2.05e-05	0.725250102
tiam2a	2.05e-05	0.807622171
rps13	2.06e-05	0.143314368
fdps	2.12e-05	0.531704402
spcs1	2.12e-05	0.627330635
c6ast4	2.13e-05	1.237742992
rpl7l1	2.16e-05	0.50798531
tbx2a	2.2e-05	0.990167142
hmgb1b	2.22e-05	0.33222737
arhgap23a	2.23e-05	0.710557154
si:dkey-152p16.6	2.25e-05	0.37057264
luc7l3	2.26e-05	0.731573004
cmn	2.27e-05	0.428469695
mylz3	2.31e-05	0.222399868
tox	2.44e-05	0.521631697
ndufs8a	2.51e-05	0.541621945
cdca4	2.53e-05	0.585450709
dyrk1ab	2.53e-05	0.782942094
manf	2.61e-05	0.986531956
ndnf	2.62e-05	0.645528387
zic2a	2.67e-05	0.611099344
tln1	2.76e-05	0.553198909
jarid2b	2.79e-05	0.872821151
ube2d2	2.79e-05	0.423849863
rrs1	2.89e-05	0.72418516
apoeb	3.06e-05	0.103363641
foxk1	3.06e-05	0.96026379
ZFP36	3.06e-05	0.605199299
b4galt7	3.14e-05	1.007540922
mdka	3.14e-05	0.220023606
mif	3.16e-05	1.043296701
dact2	3.27e-05	0.720530902
dnajb1b	3.27e-05	0.937330507
metap2b	3.27e-05	0.286902582
zgc:153867	3.27e-05	0.265664534
akt1s1	3.33e-05	0.253259949
sox10	3.33e-05	0.767512849
snrpb2	3.34e-05	0.69408049
cntfr	3.43e-05	0.764682846
unkl	3.43e-05	0.63133289
yap1	3.43e-05	0.348511857
C11H21orf2	3.44e-05	0.833816458
snrpf	3.45e-05	0.414840989
pcyt2	3.46e-05	0.785956252
ppp1r3ca	3.47e-05	0.702137139
eif4g1a	3.51e-05	0.29233311
cdk2	3.55e-05	0.811334028
MTMR4	3.64e-05	0.760576475
gata5	3.71e-05	0.644273094
lsm6	3.82e-05	0.77464781
thoc2	3.84e-05	0.377965135
mat1a	3.88e-05	0.456467404
mnta	3.9e-05	0.853993266
bcar1	3.95e-05	0.546111866
chd2	3.97e-05	0.525225526
zfhx3	4.01e-05	0.502981876
zbtb16a	4.05e-05	0.285262614
klhl31	4.08e-05	0.621413854
irx1b	4.15e-05	0.654806941
zgc:110540	4.27e-05	0.834884658
gngt2b	4.28e-05	1.137614944
opn1sw2	4.33e-05	1.169943952
trioa	4.36e-05	0.685878519
fzd7b	4.41e-05	0.480795531
pmp22b	4.41e-05	0.395011126
stox1	4.41e-05	0.767472144
pax7a	4.56e-05	1.170167204
MEPCE (1 of 2)	4.63e-05	0.753260791
idi1	4.64e-05	0.88953951
dgcr8	4.73e-05	0.696005128
bahcc1	5.13e-05	0.695781875
llgl1	5.4e-05	0.664356007
dacha	5.46e-05	0.878447461
kdm3b	5.56e-05	0.364755366
kat7b	5.57e-05	0.518909519
CNDP1	5.63e-05	0.413799482
mid1ip1b	5.9e-05	1.105820487
pno1	6.04e-05	0.390265024
slbp	6.09e-05	0.45825633
afp4	6.18e-05	0.111026718
fndc3bb	6.19e-05	0.720525638
tceb2	6.33e-05	0.457509817
tspan7	6.33e-05	0.305449724
lbr	6.5e-05	0.323588225
palld	6.5e-05	0.486849812
maml3	6.57e-05	0.996126245
DLC1	6.87e-05	0.648062279
C1H10orf12	7.04e-05	0.753548858
col5a1	7.12e-05	0.303238952
myca	7.38e-05	0.6200698
vent	7.92e-05	0.816328697
ovol1	7.97e-05	0.973775157
CR847510.1	8.03e-05	0.946797787
stag2b	8.29e-05	0.325256906
chrng	8.36e-05	0.754001012
AKAP13 (2 of 2)	8.54e-05	0.840794448
vcla	8.54e-05	0.736815339
atp2a2b	8.66e-05	0.688499255
PRTG (2 of 2)	8.69e-05	0.669891204
akap8l	8.73e-05	0.494792449
chsy1	8.73e-05	1.001804686
zgc:158409	8.8e-05	0.262105974
nav2b	8.99e-05	0.642336303
cox6c	9.25e-05	0.419976022
tob1b	9.29e-05	0.439970482
dspa	9.3e-05	0.429654925
mthfr	9.32e-05	0.755809438
CR753886.1	9.33e-05	1.120516924
pcdh8	9.33e-05	0.893176719
kdm5c	9.49e-05	0.481323521
egr2b	9.58e-05	1.021936556
C17H14orf166	9.59e-05	0.622159043
ldb3b	9.74e-05	0.45623606
tfap2a	9.79e-05	0.518118482
cipca	9.82e-05	1.150479539
polr2h	9.93e-05	0.77503081
abca1b	9.98e-05	0.291515997
si:ch211-217k17.9	0.000100128	0.553103644
tuba1a	0.000101262	0.417300611
gpia	0.000102036	0.38548218
suv420h2	0.000102303	0.908915742
chchd4	0.000104699	1.039660933
nop16	0.000105798	0.640542076
pax7b	0.000106198	0.764985048
ved	0.000106334	1.022007795
serpinh1a	0.000106564	0.374730569
kank1	0.000108677	0.548064639
sipa1l1	0.000111916	0.798931277
mafaa	0.000112369	0.634403871
rad21a	0.000112445	0.224921926
ampd1	0.000114063	1.137669668
calm2b	0.000119018	0.233218833
dtx1	0.000119558	0.584632284
flot2b	0.000119558	0.648621654
ada	0.000121624	1.135200286
timm17a	0.000121624	0.648776831
ctsba	0.000122066	0.277025204
birc2	0.000122568	0.766573359
wu:fc13c02	0.000122659	0.757694436
dlgap5	0.000124147	0.473871032
asb2b	0.000124555	0.795304638
fkbp7	0.000126231	0.7368117
hells	0.000126231	0.514023457
slit3	0.000126675	0.554951591
ldb3a	0.000128137	0.363085717
sae1	0.000129211	0.550768201
six3b	0.000129468	0.665668292
ppp4r2a	0.000134507	0.75084346
tfg	0.000134773	0.464133108
fkbp4	0.000136044	0.483725565
chchd2	0.000140526	0.580588158
nxn	0.000140526	0.584520127
zgc:136930	0.000141096	1.111608499
obsl1b	0.000146932	0.93453462
zgc:171422	0.000146932	1.07936793
psap	0.000147872	0.171220804
creld2	0.000150049	1.046625994
lrp5	0.000151788	0.627579809
eng2a	0.000152308	0.880734636
ppm1h	0.000156566	0.490745082
ubn2a	0.000159132	0.819190341
mpi	0.000161436	0.782319189
uchl5	0.000161436	0.68651879
zgc:91910	0.000161436	0.532761654
zswim5	0.000162509	0.41390985
krt5	0.000164766	0.097578147
polr2l	0.000166154	0.622192723
cox7a2a	0.000166491	0.507029941
alkbh5	0.000172394	0.977590301
prkcbp1l	0.000172559	0.580718566
h3f3a	0.000174273	0.17070627
polr2a	0.000174273	0.513102495
auts2a	0.000176918	0.614106186
kat6a	0.000178684	0.487632841
sptssa	0.000179724	0.882460206
ryr1b	0.000179988	0.828062512
fat1a	0.000182453	0.545454472
si:ch211-251b21.1	0.000182453	0.688681102
slc16a3	0.000182453	0.828339209
irs2b	0.00018854	0.673202774
kdm7aa	0.000188755	0.862809712
usp4	0.000190303	0.574601249
rpl22	0.000191255	0.164999421
pnrc2	0.000197995	0.135690686
hspe1	0.000201364	0.534966906
tead1b	0.000201526	0.591530858
slc25a37	0.000201741	1.10577959
clk4b	0.000203981	0.853784012
clk4b	0.000203981	0.853784012
gnat2	0.00020846	1.103009492
syvn1	0.000212465	0.821937463
tp53	0.000215542	0.488580551
plekhn1	0.000221211	0.841733192
PLEKHG4B (2 of 2)	0.000224446	0.623326478
gtf3c6	0.0002311	1.07770346
PDE4DIP	0.000231289	0.64080181
alms1	0.000232977	0.746985857
eif1axb	0.000232977	0.405889104
atf4b	0.000234659	0.40995635
asf1ba	0.000234701	0.582975411
ambra1b	0.000236112	0.875299764
ccnt2b	0.000236112	0.412587562
atp2a1l	0.00023621	0.946721744
glrx3	0.000239647	0.618812883
jag2b	0.000240215	0.596006438
lzts2a	0.000240215	0.759640558
mt2	0.000240319	0.41586612
rx3	0.000240399	1.05750286
GCA	0.000242227	0.663381582
mybpc2b	0.000242227	0.607809196
EIF1B	0.000249924	0.462488027
phf5a	0.000250073	0.71295789
si:dkey-202e22.2	0.000250102	1.017242948
bmp4	0.000251527	0.651945374
jun	0.000253426	0.545974599
rbm24a	0.000257167	0.42418648
usp13	0.000257167	0.45631665
sec61b	0.000257574	0.301798367
